LocationId;ProductId;ValidationDateTime;CalculatedProbability
111;485376;2023-07-22 14:57:53;0.13562697174273172
103;559981;2023-07-22 14:57:53;0.11348302087591089
111;498087;2023-07-22 14:57:54;0.12269989241464059
111;509760;2023-07-22 14:57:54;0.13169039005685765
111;427525;2023-07-22 14:57:54;0.16459496181336525
111;291022;2023-07-22 14:57:54;0.027751873486838014
111;426577;2023-07-22 14:57:54;0.5491605937537513
111;426157;2023-07-22 14:57:54;0.21281639921642562
111;391809;2023-07-22 14:57:54;0.060851305145453366
111;292489;2023-07-22 14:57:54;0.09799151461606667
111;575956;2023-07-22 14:57:55;0.1767000718011517
111;425684;2023-07-22 14:57:55;0.14950811640011533
111;461886;2023-07-22 14:57:55;0.5883494130889488
111;420729;2023-07-22 14:57:55;0.07975978415897668
111;325860;2023-07-22 14:57:55;0.25131401131466796
111;537438;2023-07-22 14:57:55;0.07579243655156094
111;292487;2023-07-22 14:57:55;0.5873800251492133
111;428413;2023-07-22 14:57:55;0.400620901775067
111;389939;2023-07-22 14:57:56;0.02623534755342407
121;428405;2023-07-22 14:57:56;0.0878478283483464
121;289205;2023-07-22 14:57:56;0.17603721321924806
121;292255;2023-07-22 14:57:56;0.827464887342049
121;427524;2023-07-22 14:57:56;0.008638670748307084
121;574768;2023-07-22 14:57:56;0.031539035233143886
121;485591;2023-07-22 14:57:57;0.16183337668943612
121;428403;2023-07-22 14:57:57;0.32203101782010296
121;411301;2023-07-22 14:57:57;0.16315978978702175
121;425436;2023-07-22 14:57:57;0.10505879215373201
121;485376;2023-07-22 14:57:57;0.18821530276206302
121;428415;2023-07-22 14:57:57;0.02340431475029924
121;428411;2023-07-22 14:57:57;0.16833824317642523
121;425778;2023-07-22 14:57:57;0.06426020025451006
121;484064;2023-07-22 14:57:58;0.30778595672584225
121;461229;2023-07-22 14:57:58;0.17863849340464927
121;289673;2023-07-22 14:57:58;0.0550399054702463
121;426699;2023-07-22 14:57:58;0.2164285278862194
121;331183;2023-07-22 14:57:58;0.017181812346856225
121;325860;2023-07-22 14:57:58;0.12177636067644892
121;324927;2023-07-22 14:57:58;0.1436237521808811
121;407796;2023-07-22 14:57:58;0.33835129578243417
121;517124;2023-07-22 14:57:59;0.06768746077205193
121;574754;2023-07-22 14:57:59;0.1989843266910092
121;394503;2023-07-22 14:57:59;0.06581055786772157
125;428414;2023-07-22 14:57:59;0.6194780419220879
121;313173;2023-07-22 14:57:59;0.03525591844757436
125;498580;2023-07-22 14:57:59;0.19461339681199488
125;428333;2023-07-22 14:57:59;0.26454942050410835
125;427524;2023-07-22 14:57:59;0.14011570491748254
125;430193;2023-07-22 14:58:00;0.4235129439779142
125;337612;2023-07-22 14:58:00;0.15246868949018888
125;426577;2023-07-22 14:58:00;0.33216994857518073
125;390275;2023-07-22 14:58:00;0.46834830569128
125;425438;2023-07-22 14:58:00;0.27010781866568256
125;428405;2023-07-22 14:58:00;0.28290075285302385
125;425848;2023-07-22 14:58:01;0.10931367272694074
125;425778;2023-07-22 14:58:01;0.35011074211822657
125;425891;2023-07-22 14:58:01;0.2615937604419311
125;425436;2023-07-22 14:58:01;0.24916963314633808
125;336353;2023-07-22 14:58:01;0.17868590181540914
125;289912;2023-07-22 14:58:01;0.20350491805970902
125;426699;2023-07-22 14:58:01;0.19561114659121218
125;289205;2023-07-22 14:58:01;0.7613662667470645
157;427525;2023-07-22 14:58:02;0.3407116309679571
125;513718;2023-07-22 14:58:02;0.48168790587641797
125;557352;2023-07-22 14:58:02;0.10480721890001075
125;523366;2023-07-22 14:58:02;0.28556931719596906
125;425717;2023-07-22 14:58:02;0.20742014113125679
125;375354;2023-07-22 14:58:02;0.16158727442554824
125;402896;2023-07-22 14:58:02;0.023316359731431806
157;428399;2023-07-22 14:58:02;0.11371805202641674
157;426494;2023-07-22 14:58:03;0.071952679106067
157;428414;2023-07-22 14:58:03;0.17404831952722957
157;425847;2023-07-22 14:58:03;0.14864350481821798
157;425718;2023-07-22 14:58:03;0.5910108495202911
157;430193;2023-07-22 14:58:03;0.3964465402125332
157;291826;2023-07-22 14:58:03;0.3157959676895815
157;304821;2023-07-22 14:58:03;0.14745562447868454
157;430188;2023-07-22 14:58:04;0.20498036319477947
157;430185;2023-07-22 14:58:04;0.25822665817984386
157;428413;2023-07-22 14:58:04;0.18373219951892733
157;428411;2023-07-22 14:58:04;0.3162951931336755
157;544938;2023-07-22 14:58:04;0.08192603518271034
157;377690;2023-07-22 14:58:04;0.22679942171479425
157;338086;2023-07-22 14:58:04;0.5231032799937062
157;424792;2023-07-22 14:58:04;0.12300122924457076
157;292489;2023-07-22 14:58:04;0.11869555351389954
157;425436;2023-07-22 14:58:05;0.16099265970947169
157;425848;2023-07-22 14:58:05;0.11059636343486541
157;426157;2023-07-22 14:58:05;0.416460203945953
157;391989;2023-07-22 14:58:05;0.15147114188682095
157;516566;2023-07-22 14:58:05;0.39182618783576423
263;289880;2023-07-22 14:58:06;0.30926241547190364
263;498072;2023-07-22 14:58:06;0.040402614182677744
157;514833;2023-07-22 14:58:06;0.0983818903569363
157;501179;2023-07-22 14:58:06;0.0781194927185964
263;484598;2023-07-22 14:58:06;0.6538542241785695
263;428402;2023-07-22 14:58:06;0.14730512525179232
263;424792;2023-07-22 14:58:07;0.2636202463899258
263;563236;2023-07-22 14:58:07;0.05329616533062579
263;289709;2023-07-22 14:58:07;0.7467383301386722
263;534601;2023-07-22 14:58:07;0.2796575626440472
263;305210;2023-07-22 14:58:07;0.2528115224031629
263;501056;2023-07-22 14:58:07;0.48917279330997604
263;420727;2023-07-22 14:58:07;0.2512725667587518
270;461229;2023-07-22 14:58:08;0.14906885379769105
270;428402;2023-07-22 14:58:08;0.474049580935354
270;427981;2023-07-22 14:58:08;0.06276256413987444
270;426699;2023-07-22 14:58:08;0.2379871932795416
270;500627;2023-07-22 14:58:08;0.48783713313810145
263;291023;2023-07-22 14:58:08;0.20442937888608073
263;485346;2023-07-22 14:58:08;0.4471670214035403
263;292616;2023-07-22 14:58:08;0.43682520498402744
263;386537;2023-07-22 14:58:08;0.2478632287377086
270;391906;2023-07-22 14:58:08;0.07390793875685182
270;408332;2023-07-22 14:58:09;0.1099537520733518
270;289709;2023-07-22 14:58:09;0.4550396744322455
270;485161;2023-07-22 14:58:09;0.027150098468017973
270;326354;2023-07-22 14:58:09;0.007301168425241671
270;341568;2023-07-22 14:58:09;0.020626649178332773
270;426089;2023-07-22 14:58:09;0.285167843043326
1719;425718;2023-07-22 14:58:09;0.6440751995827164
270;420726;2023-07-22 14:58:09;0.11444751448633822
1719;509126;2023-07-22 14:58:09;0.759186987431974
1719;425438;2023-07-22 14:58:09;0.34256012602394464
270;371130;2023-07-22 14:58:10;0.1553957662456312
1719;293910;2023-07-22 14:58:10;0.4731877244756315
270;407997;2023-07-22 14:58:10;0.08039535698125912
270;305359;2023-07-22 14:58:10;0.2962521010551328
270;292185;2023-07-22 14:58:10;0.020820610618180035
270;514026;2023-07-22 14:58:10;0.0887472605922533
270;575916;2023-07-22 14:58:10;0.03444589568560782
1719;340351;2023-07-22 14:58:10;0.1510205567764492
1719;444340;2023-07-22 14:58:10;0.1922427023066762
1719;483961;2023-07-22 14:58:10;0.2592633973146405
1719;514225;2023-07-22 14:58:10;0.5342000626180055
1719;562013;2023-07-22 14:58:10;0.21416774106038616
1719;559208;2023-07-22 14:58:10;0.2040765647919072
1719;377358;2023-07-22 14:58:11;0.35086569303145526
1719;425846;2023-07-22 14:58:11;0.2954216189702512
270;325860;2023-07-22 14:58:11;0.13320021894841208
1719;295155;2023-07-22 14:58:11;0.2232610113142445
1719;425437;2023-07-22 14:58:11;0.37056354580640977
270;330439;2023-07-22 14:58:11;0.13461411697222916
270;425684;2023-07-22 14:58:11;0.014680206730547764
1719;324607;2023-07-22 14:58:11;0.33524028744171147
270;576661;2023-07-22 14:58:11;0.15311496596395036
270;340411;2023-07-22 14:58:11;0.03632903741168738
1719;425916;2023-07-22 14:58:11;0.333797854359536
1719;561359;2023-07-22 14:58:12;0.11368429499825485
1736;500036;2023-07-22 14:58:12;0.13610583035887291
1719;362875;2023-07-22 14:58:12;0.20550147250689596
1736;359089;2023-07-22 14:58:12;0.4915086336804115
1719;483339;2023-07-22 14:58:12;0.6716798779457095
1736;428730;2023-07-22 14:58:12;0.5473031515456389
1736;486130;2023-07-22 14:58:12;0.6167086243623708
1736;424792;2023-07-22 14:58:13;0.22064280882904364
1736;426701;2023-07-22 14:58:13;0.18437797647897092
1736;292488;2023-07-22 14:58:13;0.5427946297159227
1736;390275;2023-07-22 14:58:13;0.4785488863799283
1736;425652;2023-07-22 14:58:13;0.7850701756329413
1736;572875;2023-07-22 14:58:13;0.2162705981533622
1736;423697;2023-07-22 14:58:14;0.3143483529249909
1736;570502;2023-07-22 14:58:14;0.20870458947544646
1736;421264;2023-07-22 14:58:14;0.3112772282882957
1736;425717;2023-07-22 14:58:14;0.5060231240665843
1736;560365;2023-07-22 14:58:14;0.2960774757836421
1736;443831;2023-07-22 14:58:15;0.10884807166419723
1736;406737;2023-07-22 14:58:15;0.17779400773402437
279;425848;2023-07-22 14:58:15;0.6821126372661891
279;440169;2023-07-22 14:58:15;0.28142929582627957
279;516566;2023-07-22 14:58:15;0.26418886724966634
279;485344;2023-07-22 14:58:15;0.641282244686302
279;500036;2023-07-22 14:58:15;0.17619107968122322
1736;330952;2023-07-22 14:58:15;0.019736804232092408
1736;535512;2023-07-22 14:58:15;0.5606809036404092
1736;377540;2023-07-22 14:58:15;0.5283220368881096
1736;289579;2023-07-22 14:58:15;0.018533053393555217
1736;395923;2023-07-22 14:58:15;0.20187876270356572
1796;483352;2023-07-22 14:58:16;0.09712473321589567
279;440717;2023-07-22 14:58:16;0.3142904913344298
279;428403;2023-07-22 14:58:16;0.44361151516600905
1796;428414;2023-07-22 14:58:16;0.6454394250311036
279;485161;2023-07-22 14:58:16;0.3374159128647827
1796;394383;2023-07-22 14:58:16;0.08560695488273053
279;484064;2023-07-22 14:58:16;0.2876885587592566
1796;514834;2023-07-22 14:58:16;0.25234053622705727
279;289880;2023-07-22 14:58:16;0.18795330339379046
279;425437;2023-07-22 14:58:16;0.2886477927068984
1796;391838;2023-07-22 14:58:16;0.07961925849169801
1796;425719;2023-07-22 14:58:16;0.32413328101225597
1796;289880;2023-07-22 14:58:16;0.08976199517825811
279;514407;2023-07-22 14:58:16;0.566923415226597
279;499634;2023-07-22 14:58:17;0.2651227430715209
1796;484064;2023-07-22 14:58:17;0.4795884399395282
1796;420890;2023-07-22 14:58:17;0.18867089387462832
279;425652;2023-07-22 14:58:17;0.775689714631757
279;485064;2023-07-22 14:58:17;0.06384640719953445
279;355387;2023-07-22 14:58:17;0.5344884405541155
1796;428399;2023-07-22 14:58:17;0.389667337070491
279;498653;2023-07-22 14:58:17;0.21381189926192395
1796;428402;2023-07-22 14:58:17;0.28275461647170297
279;427981;2023-07-22 14:58:17;0.22307928528959242
1796;461229;2023-07-22 14:58:17;0.06378960515030636
1796;439286;2023-07-22 14:58:18;0.32245702708885493
279;439065;2023-07-22 14:58:18;0.30420779562678635
1796;428415;2023-07-22 14:58:18;0.5340704496322504
279;394383;2023-07-22 14:58:18;0.18235526477145989
1796;428403;2023-07-22 14:58:18;0.7290465168937774
1796;305949;2023-07-22 14:58:18;0.1930025840033013
279;310892;2023-07-22 14:58:18;0.8640463333327301
279;323340;2023-07-22 14:58:18;0.6100492595221295
279;428414;2023-07-22 14:58:18;0.6178231028885404
279;450107;2023-07-22 14:58:18;0.6759826160285092
279;486129;2023-07-22 14:58:18;0.28733974145036056
1796;290659;2023-07-22 14:58:18;0.1662250844524005
292;428414;2023-07-22 14:58:19;0.22388406974684394
1796;291136;2023-07-22 14:58:19;0.08314594462517827
292;402897;2023-07-22 14:58:19;0.1874504986921835
1796;354177;2023-07-22 14:58:19;0.5141087766818287
1796;289172;2023-07-22 14:58:19;0.10845869589561856
1796;500780;2023-07-22 14:58:19;0.10437275044871278
292;389939;2023-07-22 14:58:19;0.06202701584062383
1796;395037;2023-07-22 14:58:19;0.18867427939173906
279;531774;2023-07-22 14:58:19;0.09500533355357932
292;340422;2023-07-22 14:58:19;0.27247357155344515
292;498072;2023-07-22 14:58:19;0.5417064063564995
292;499634;2023-07-22 14:58:19;0.20368841508229524
292;485964;2023-07-22 14:58:19;0.4735343934724831
292;440169;2023-07-22 14:58:19;0.19141723315286924
292;329393;2023-07-22 14:58:20;0.20708148697471934
292;327008;2023-07-22 14:58:20;0.4041203971019592
292;424792;2023-07-22 14:58:20;0.09454411224273278
292;512026;2023-07-22 14:58:20;0.7074375286548328
292;289999;2023-07-22 14:58:20;0.25314551769674537
292;290368;2023-07-22 14:58:20;0.16205043461409988
292;490815;2023-07-22 14:58:20;0.18957001859884523
292;570502;2023-07-22 14:58:20;0.1322399897425993
292;289912;2023-07-22 14:58:21;0.2016656926048573
292;486008;2023-07-22 14:58:21;0.35988230522172665
292;560531;2023-07-22 14:58:21;0.3953464513551343
292;401971;2023-07-22 14:58:21;0.12898417289175365
292;309346;2023-07-22 14:58:21;0.0839303057419976
292;330045;2023-07-22 14:58:22;0.7752977142391474
325;405243;2023-07-22 14:58:22;0.32444507578161175
292;484598;2023-07-22 14:58:22;0.36969613213492014
292;427049;2023-07-22 14:58:22;0.32934362014271895
292;516548;2023-07-22 14:58:22;0.22358972942092042
325;425848;2023-07-22 14:58:22;0.14213135293806428
325;430188;2023-07-22 14:58:22;0.2539681687634572
325;307729;2023-07-22 14:58:23;0.31579390026919496
325;483961;2023-07-22 14:58:23;0.20141742480431832
325;460787;2023-07-22 14:58:23;0.39585706455305514
325;340422;2023-07-22 14:58:23;0.48686597563471506
325;409482;2023-07-22 14:58:23;0.18178287239393948
325;428333;2023-07-22 14:58:23;0.35753946337162157
325;378171;2023-07-22 14:58:23;0.1344971240000156
325;485161;2023-07-22 14:58:24;0.3174861632590915
325;514407;2023-07-22 14:58:24;0.43724832694852045
325;461860;2023-07-22 14:58:24;0.2481714004766491
325;288527;2023-07-22 14:58:24;0.2669119115538813
325;538886;2023-07-22 14:58:24;0.026324773820740794
325;428730;2023-07-22 14:58:24;0.19561410987478828
325;515500;2023-07-22 14:58:24;0.18208037601915586
325;536520;2023-07-22 14:58:25;0.3305989924320002
325;461229;2023-07-22 14:58:25;0.4216988753376604
325;428410;2023-07-22 14:58:25;0.1689671977327068
325;405983;2023-07-22 14:58:25;0.3651077612977856
325;337234;2023-07-22 14:58:25;0.24824953061590177
356;428333;2023-07-22 14:58:25;0.11799758541028359
356;290368;2023-07-22 14:58:25;0.22283171308229546
325;430190;2023-07-22 14:58:25;0.0883981050496241
356;304821;2023-07-22 14:58:26;0.139723628025548
1881;427517;2023-07-22 14:58:26;0.22547642263935655
356;498615;2023-07-22 14:58:26;0.08445062541472607
1881;426577;2023-07-22 14:58:26;0.3408550971535219
1881;427524;2023-07-22 14:58:26;0.34496464867800075
1881;427525;2023-07-22 14:58:26;0.6395328464016918
356;509553;2023-07-22 14:58:26;0.30959677066370256
356;341568;2023-07-22 14:58:26;0.32890912932041483
356;485344;2023-07-22 14:58:26;0.29228512975473636
1881;428402;2023-07-22 14:58:26;0.7746999432600756
356;485964;2023-07-22 14:58:27;0.19752722437794332
1881;485376;2023-07-22 14:58:27;0.3089151417631969
356;426700;2023-07-22 14:58:27;0.10877781346997159
1881;425718;2023-07-22 14:58:27;0.3830583259313611
356;355704;2023-07-22 14:58:27;0.16963432221829278
1881;359089;2023-07-22 14:58:27;0.3800686025417622
356;570502;2023-07-22 14:58:27;0.18999290997302745
356;501179;2023-07-22 14:58:27;0.0643410426634562
1881;341568;2023-07-22 14:58:27;0.477795538685342
1881;309093;2023-07-22 14:58:27;0.21705664078276085
1881;428413;2023-07-22 14:58:27;0.13774052767205933
356;375354;2023-07-22 14:58:28;0.2622727619411229
356;389939;2023-07-22 14:58:28;0.22068232089416995
356;498653;2023-07-22 14:58:28;0.3029879189939672
1881;428415;2023-07-22 14:58:28;0.4604638622588947
356;425436;2023-07-22 14:58:28;0.12917117967510877
1881;410696;2023-07-22 14:58:28;0.23734849613537964
356;408803;2023-07-22 14:58:28;0.21919627970998898
1881;570502;2023-07-22 14:58:28;0.0534197850962818
1881;426494;2023-07-22 14:58:28;0.2182998416605776
1881;427661;2023-07-22 14:58:28;0.4575163623831022
356;425717;2023-07-22 14:58:29;0.1989366120942226
1881;428414;2023-07-22 14:58:29;0.21447568303848782
1881;483961;2023-07-22 14:58:29;0.11994133631054006
1881;427533;2023-07-22 14:58:29;0.12353198852992171
356;389251;2023-07-22 14:58:29;0.6877851007765075
1881;404942;2023-07-22 14:58:29;0.3559993583193259
367;292487;2023-07-22 14:58:29;0.16317668644120875
356;516078;2023-07-22 14:58:29;0.3628021908517075
1881;440717;2023-07-22 14:58:29;0.10309261668126597
367;498072;2023-07-22 14:58:29;0.3030872306785616
1881;426089;2023-07-22 14:58:29;0.37590163173603
1881;309277;2023-07-22 14:58:29;0.24438265137738852
1881;306498;2023-07-22 14:58:29;0.17451871785158032
356;347802;2023-07-22 14:58:29;0.2426366381513109
1881;341319;2023-07-22 14:58:29;0.15909314619896683
356;371219;2023-07-22 14:58:29;0.4348610377781357
1885;319958;2023-07-22 14:58:30;0.06619820553858734
1885;427524;2023-07-22 14:58:30;0.6181953461610086
367;393600;2023-07-22 14:58:30;0.8488808900910305
367;426577;2023-07-22 14:58:30;0.3421895270366567
1885;428408;2023-07-22 14:58:30;0.4472962508253971
1885;289579;2023-07-22 14:58:30;0.1762352096871049
367;425437;2023-07-22 14:58:30;0.12584798073337852
367;304806;2023-07-22 14:58:30;0.19286867946617248
367;428405;2023-07-22 14:58:30;0.21408732056442487
367;427524;2023-07-22 14:58:30;0.5530915999648012
1885;444341;2023-07-22 14:58:30;0.21839674220015065
1885;289673;2023-07-22 14:58:30;0.12688683529739345
1885;426254;2023-07-22 14:58:31;0.5306458574487649
1885;409482;2023-07-22 14:58:31;0.10585384657680277
1885;423697;2023-07-22 14:58:31;0.19054973688014223
1885;295155;2023-07-22 14:58:31;0.13223016806247273
1885;391905;2023-07-22 14:58:31;0.05235158847795652
1885;325860;2023-07-22 14:58:31;0.1628399779973979
1885;306081;2023-07-22 14:58:31;0.41277294163711714
1885;425684;2023-07-22 14:58:31;0.16606357950711254
1885;429337;2023-07-22 14:58:31;0.10560618771512878
367;485376;2023-07-22 14:58:31;0.05194945258225557
367;413140;2023-07-22 14:58:31;0.30645027202459824
367;426089;2023-07-22 14:58:31;0.37993717687884104
367;323540;2023-07-22 14:58:31;0.41322081425568136
367;542589;2023-07-22 14:58:31;0.04973819231733207
367;425438;2023-07-22 14:58:31;0.4897344893739343
1885;427533;2023-07-22 14:58:32;0.47676398975450224
1885;410696;2023-07-22 14:58:32;0.18494990547215026
367;425846;2023-07-22 14:58:32;0.10912141602679198
367;300598;2023-07-22 14:58:32;0.16611646190582535
367;294814;2023-07-22 14:58:32;0.2142660973273969
1885;339531;2023-07-22 14:58:32;0.28570594586213044
1885;561163;2023-07-22 14:58:32;0.24255698279638901
367;531939;2023-07-22 14:58:32;0.42947943634184643
1885;531774;2023-07-22 14:58:32;0.3227436499666587
1885;305359;2023-07-22 14:58:32;0.103526939353788
1885;393419;2023-07-22 14:58:32;0.05662535497605353
367;352489;2023-07-22 14:58:32;0.8517732637693407
367;484598;2023-07-22 14:58:32;0.2634871244067393
367;515977;2023-07-22 14:58:32;0.3673765660526013
381;425437;2023-07-22 14:58:33;0.22728215294575627
1885;483916;2023-07-22 14:58:33;0.2776706061122995
1896;553711;2023-07-22 14:58:33;0.15617934356361282
381;500532;2023-07-22 14:58:33;0.027595119184888803
1885;307729;2023-07-22 14:58:33;0.263525285553425
1885;484922;2023-07-22 14:58:33;0.16374857652534333
1885;504160;2023-07-22 14:58:33;0.08629693214902931
1885;529913;2023-07-22 14:58:33;0.11081959795489778
367;500874;2023-07-22 14:58:33;0.19169947410996738
1896;408332;2023-07-22 14:58:33;0.14233438718563146
367;387318;2023-07-22 14:58:33;0.25197792022165555
1885;425389;2023-07-22 14:58:33;0.2234081975036996
381;485161;2023-07-22 14:58:34;0.19429388253894242
1896;394383;2023-07-22 14:58:34;0.18937099430708598
381;531774;2023-07-22 14:58:34;0.4977285651813536
381;325860;2023-07-22 14:58:34;0.1856418242411296
381;498615;2023-07-22 14:58:34;0.17901212348518875
1896;341568;2023-07-22 14:58:34;0.29716635739906083
381;310892;2023-07-22 14:58:35;0.8031144885154364
1896;516078;2023-07-22 14:58:35;0.17971456761973717
381;440500;2023-07-22 14:58:35;0.19034759125708103
381;425848;2023-07-22 14:58:35;0.394930979207517
1896;561710;2023-07-22 14:58:35;0.25647369453971847
1896;341661;2023-07-22 14:58:35;0.4607710175888403
381;338999;2023-07-22 14:58:35;0.6443970005899182
1896;514225;2023-07-22 14:58:35;0.4088561679677844
381;574768;2023-07-22 14:58:35;0.2752163179206523
1896;485473;2023-07-22 14:58:35;0.07789783126665727
1896;500627;2023-07-22 14:58:35;0.10139495439622248
381;388714;2023-07-22 14:58:36;0.5157541357200361
1896;336538;2023-07-22 14:58:36;0.1899784624862702
1896;484333;2023-07-22 14:58:36;0.25630761152029047
1896;442179;2023-07-22 14:58:36;0.518542385482431
381;519847;2023-07-22 14:58:36;0.17023479237595296
381;341568;2023-07-22 14:58:36;0.343330694456274
1896;424792;2023-07-22 14:58:36;0.3491775871169911
381;310210;2023-07-22 14:58:36;0.35851234124628695
1896;426577;2023-07-22 14:58:36;0.7100751534580645
381;426700;2023-07-22 14:58:36;0.0738282909500591
381;306829;2023-07-22 14:58:36;0.28730085996625715
381;377540;2023-07-22 14:58:36;0.2707798502841494
1896;440717;2023-07-22 14:58:36;0.15933628487761778
390;498069;2023-07-22 14:58:37;0.14206162456851457
1896;359711;2023-07-22 14:58:37;0.4850838964637095
390;498072;2023-07-22 14:58:37;0.05779363517261289
1896;306829;2023-07-22 14:58:37;0.33095584144261525
1896;303797;2023-07-22 14:58:37;0.16515841757103816
1896;441610;2023-07-22 14:58:37;0.30813327689895836
390;420892;2023-07-22 14:58:37;0.029108737006539303
1896;428405;2023-07-22 14:58:37;0.5894941165467261
390;576456;2023-07-22 14:58:37;0.10218240970784899
1896;393712;2023-07-22 14:58:37;0.18082821822140135
390;425435;2023-07-22 14:58:37;0.06744350030126105
390;422023;2023-07-22 14:58:37;0.37060999381638354
1923;291734;2023-07-22 14:58:37;0.34215505190434015
390;307533;2023-07-22 14:58:37;0.15743522155267603
1923;428403;2023-07-22 14:58:38;0.7031446450095615
1923;512870;2023-07-22 14:58:38;0.06638270673746148
1923;355704;2023-07-22 14:58:38;0.4061882330125184
390;405262;2023-07-22 14:58:38;0.029573123924560556
390;325860;2023-07-22 14:58:38;0.21532534113513016
390;428408;2023-07-22 14:58:38;0.25732787839248306
390;355704;2023-07-22 14:58:38;0.1006432948869867
390;288525;2023-07-22 14:58:38;0.6559334278364501
390;427533;2023-07-22 14:58:38;0.1590991964747443
1923;420898;2023-07-22 14:58:38;0.28596075722152065
390;424792;2023-07-22 14:58:38;0.16112545968025915
1923;440169;2023-07-22 14:58:38;0.47153528200594735
1923;408333;2023-07-22 14:58:38;0.05477367117328071
1923;556751;2023-07-22 14:58:39;0.30824382795114186
1923;289673;2023-07-22 14:58:39;0.08516324040200356
1923;428414;2023-07-22 14:58:39;0.43645876496747565
1923;392239;2023-07-22 14:58:39;0.04032121502283191
1923;388125;2023-07-22 14:58:39;0.24792406566057285
390;329527;2023-07-22 14:58:39;0.09421729223013571
390;499635;2023-07-22 14:58:39;0.015658836954593792
390;485064;2023-07-22 14:58:39;0.17780399188259127
1923;485591;2023-07-22 14:58:39;0.08823361099189893
1923;401972;2023-07-22 14:58:39;0.20928533561504822
390;288527;2023-07-22 14:58:39;0.18258086540568053
390;485161;2023-07-22 14:58:39;0.10630154122391507
390;497235;2023-07-22 14:58:39;0.08013614191426416
390;290596;2023-07-22 14:58:39;0.0948919574182044
1923;428402;2023-07-22 14:58:39;0.3629467720937204
